invoice_id,invoice_line_id,vendor_invoice_reference,vendor_id,vendor_name_raw,po_id,po_line_id,invoice_date,received_date,item_id,invoice_quantity,unit_price,tax_rate,line_subtotal,line_tax,line_total,currency,source_system,exception,exception_types
INV07845,INVL007845,SUP-INV07845,V0498,Apex Industries Pvt Ltd,PO02851,POL002851,2026-07-13,2026-07-21,MAN-134,250,1051.73,0.12,262932.5,31551.9,294484.4,INR,EDI,1,price_mismatch
INV07846,INVL007846,SUP-INV07846,V0032,Bluewave Components Pvt Ltd,PO04203,POL004203,2026-02-11,2026-02-15,MAN-018,2,3374.44,0.12,6748.88,809.87,7558.75,INR,EDI,1,price_mismatch
INV07847,INVL007847,SUP-INV07847,V0365,Indus Services Pvt Ltd,PO02700,POL002700,2026-06-03,2026-06-04,MAR-147,20,5648.11,0.05,112962.2,5648.11,118610.31,INR,Email OCR,1,price_mismatch
INV07848,INVL007848,SUP-INV07848,V0043,Apex Solutions Pvt Ltd,PO03224,POL003224,2026-02-08,2026-02-16,IT -095,250,24792.68,0.05,6198170.0,309908.5,6508078.5,INR,Vendor Portal,1,price_mismatch
INV07849,INVL007849,SUP-INV07849,V0154,Apex Systems Pvt Ltd,PO04369,POL004369,2026-03-31,2026-03-31,LOG-026,500,5383.71,0.05,2691855.0,134592.75,2826447.75,INR,Email OCR,1,price_mismatch
INV07850,INVL007850,SUP-INV07850,V0163,Delta Components Pvt Ltd,PO00281,POL000281,2026-05-16,2026-05-24,LOG-125,2,7611.29,0.18,15222.58,2740.06,17962.64,INR,Vendor Portal,1,price_mismatch
INV07851,INVL007851,SUP-INV07851,V0470,Crest  Components  Pvt  Ltd,PO01774,POL001774,2026-07-22,2026-07-25,FAC-109,20,8310.0,0.12,166200.0,19944.0,186144.0,INR,Vendor Portal,1,price_mismatch
INV07852,INVL007852,SUP-INV07852,V0195,Bluewave Logistics Pvt Ltd,PO01044,POL001044,2026-04-08,2026-04-08,FAC-112,50,7948.48,0.05,397424.0,19871.2,417295.2,INR,EDI,1,price_mismatch
INV07853,INVL007853,SUP-INV07853,V0255,Jupiter Industries Pvt Ltd,PO03902,POL003902,2026-08-17,2026-08-18,LOG-054,250,2387.47,0.0,596867.5,0.0,596867.5,INR,Vendor Portal,1,price_mismatch
INV07854,INVL007854,SUP-INV07854,V0228,Horizon Supplies Pvt Ltd,PO02266,POL002266,2026-07-26,2026-07-26,PRO-123,100,22866.44,0.0,2286644.0,0.0,2286644.0,INR,Supplier Network,1,price_mismatch
INV07855,INVL007855,SUP-INV07855,V0087,BLUEWAVE SUPPLIES PVT LTD,PO01358,POL001358,2026-02-10,2026-02-15,OFF-028,5,2129.94,0.18,10649.7,1916.95,12566.65,INR,Vendor Portal,1,price_mismatch
INV07856,INVL007856,SUP-INV07856,V0177,Bluewave Solutions Pvt Ltd,PO00016,POL000016,2026-09-06,2026-09-11,UTI-019,2,3332.33,0.18,6664.66,1199.64,7864.3,INR,Supplier Network,1,price_mismatch
INV07857,INVL007857,SUP-INV07857,V0443,Fusion Logistics Pvt Ltd,PO04103,POL004103,2026-05-29,2026-05-30,LOG-034,1,11660.13,0.0,11660.13,0.0,11660.13,INR,EDI,1,price_mismatch
INV07858,INVL007858,SUP-INV07858,V0228,Horizon Supplies Pvt Ltd,PO01530,POL001530,2026-08-27,2026-09-03,PRO-134,1,20142.09,0.12,20142.09,2417.05,22559.14,INR,Email OCR,1,price_mismatch
INV07859,INVL007859,SUP-INV07859,V0196,Global Logistics Pvt Ltd,PO04084,POL004084,2026-03-04,2026-03-08,MAN-094,50,1234.4,0.18,61720.0,11109.6,72829.6,INR,Supplier Network,1,price_mismatch
INV07860,INVL007860,SUP-INV07860,V0143,Apex Supplies Pvt Ltd,PO02097,POL002097,2026-06-07,2026-06-07,FAC-103,50,9130.9,0.12,456545.0,54785.4,511330.4,INR,EDI,1,price_mismatch
INV07861,INVL007861,SUP-INV07861,V0374,Bluewave Industries Pvt Ltd,PO00195,POL000195,2026-06-08,2026-06-11,LOG-053,2,8520.86,0.0,17041.72,0.0,17041.72,INR,Vendor Portal,1,price_mismatch
INV07862,INVL007862,SUP-INV07862,V0352,Fusion Components Pvt Ltd,PO03222,POL003222,2026-06-05,2026-06-11,IT -145,500,19532.17,0.12,9766085.0,1171930.2,10938015.2,INR,EDI,1,price_mismatch
INV07863,INVL007863,SUP-INV07863,V0073,Evergreen Solutions Pvt Ltd,PO03090,POL003090,2026-07-27,2026-07-28,UTI-094,100,309.51,0.05,30951.0,1547.55,32498.55,INR,Email OCR,1,price_mismatch
INV07864,INVL007864,SUP-INV07864,V0127,Global Components Pvt Ltd,PO03507,POL003507,2026-02-21,2026-02-28,LOG-044,50,5888.09,0.12,294404.5,35328.54,329733.04,INR,Vendor Portal,1,price_mismatch
INV07865,INVL007865,SUP-INV07865,V0366,Delta Components Pvt Ltd,PO04357,POL004357,2026-05-06,2026-05-06,PRO-085,20,38162.83,0.05,763256.6,38162.83,801419.43,INR,EDI,1,price_mismatch
INV07866,INVL007866,SUP-INV07866,V0356,Crest Logistics Pvt Ltd,PO03137,POL003137,2026-02-13,2026-02-19,MAR-037,10,4529.39,0.18,45293.9,8152.9,53446.8,INR,EDI,1,price_mismatch
INV07867,INVL007867,SUP-INV07867,V0463,Jupiter Services Pvt Ltd,PO00214,POL000214,2026-05-17,2026-05-21,IT -147,500,14038.65,0.12,7019325.0,842319.0,7861644.0,INR,Email OCR,1,price_mismatch
INV07868,INVL007868,SUP-INV07868,V0463,Jupiter Services Pvt Ltd,PO04707,POL004707,2026-09-07,2026-09-07,IT -145,2,11507.51,0.18,23015.02,4142.7,27157.72,INR,EDI,1,price_mismatch
INV07869,INVL007869,SUP-INV07869,V0081,Fusion Solutions Pvt Ltd,PO04460,POL004460,2026-08-06,2026-08-10,PRO-049,20,29640.64,0.12,592812.8,71137.54,663950.34,INR,Supplier Network,1,price_mismatch
INV07870,INVL007870,SUP-INV07870,V0062,APEX COMPONENTS PVT LTD,PO01350,POL001350,2026-07-14,2026-07-20,UTI-129,250,2278.51,0.0,569627.5,0.0,569627.5,INR,Vendor Portal,1,price_mismatch
INV07871,INVL007871,SUP-INV07871,V0219,Apex  Industries  Pvt  Ltd,PO03762,POL003762,2026-07-14,2026-07-16,MAN-010,5,1859.42,0.05,9297.1,464.86,9761.96,INR,Supplier Network,1,price_mismatch
INV07872,INVL007872,SUP-INV07872,V0383,Apex Services Pvt Ltd,PO02912,POL002912,2026-08-23,2026-08-30,PRO-114,500,30587.23,0.18,15293615.0,2752850.7,18046465.7,INR,Email OCR,1,price_mismatch
INV07873,INVL007873,SUP-INV07873,V0265,Delta  Enterprises  Pvt  Ltd,PO03378,POL003378,2026-05-24,2026-05-25,MAN-082,5,2503.91,0.12,12519.55,1502.35,14021.9,INR,Email OCR,1,price_mismatch
INV07874,INVL007874,SUP-INV07874,V0361,Indus Enterprises Pvt Ltd,PO01569,POL001569,2026-03-10,2026-03-17,MAR-086,10,8652.14,0.05,86521.4,4326.07,90847.47,INR,EDI,1,price_mismatch
INV07875,INVL007875,SUP-INV07875,V0466,HORIZON SERVICES PVT LTD,PO03991,POL003991,2026-07-03,2026-07-03,FAC-041,500,7370.39,0.12,3685195.0,442223.4,4127418.4,INR,Supplier Network,1,price_mismatch
INV07876,INVL007876,SUP-INV07876,V0089,FUSION SOLUTIONS PVT LTD,PO03662,POL003662,2026-05-07,2026-05-07,PRO-147,5,11963.59,0.12,59817.95,7178.15,66996.1,INR,EDI,1,price_mismatch
INV07877,INVL007877,SUP-INV07877,V0439,Delta Industries Pvt Ltd,PO03525,POL003525,2026-02-25,2026-03-05,PRO-119,100,12400.02,0.12,1240002.0,148800.24,1388802.24,INR,EDI,1,price_mismatch
INV07878,INVL007878,SUP-INV07878,V0122,Indus Services Pvt Ltd,PO02095,POL002095,2026-03-31,2026-04-03,PRO-155,20,24902.2,0.05,498044.0,24902.2,522946.2,INR,EDI,1,price_mismatch
INV07879,INVL007879,SUP-INV07879,V0228,HORIZON SUPPLIES PVT LTD,PO04430,POL004430,2026-07-07,2026-07-08,PRO-116,500,43817.13,0.05,21908565.0,1095428.25,23003993.25,INR,Email OCR,1,price_mismatch
INV07880,INVL007880,SUP-INV07880,V0243,Fusion Industries Pvt Ltd,PO01636,POL001636,2026-06-21,2026-06-26,MAN-137,20,1702.72,0.0,34054.4,0.0,34054.4,INR,Supplier Network,1,price_mismatch
INV07881,INVL007881,SUP-INV07881,V0254,Evergreen Logistics Pvt Ltd,PO01566,POL001566,2026-04-27,2026-05-03,FAC-090,20,5226.42,0.12,104528.4,12543.41,117071.81,INR,Email OCR,1,price_mismatch
INV07882,INVL007882,SUP-INV07882,V0260,Fusion Components Pvt Ltd,PO01248,POL001248,2026-02-06,2026-02-08,OFF-035,10,859.21,0.18,8592.1,1546.58,10138.68,INR,Email OCR,1,price_mismatch
INV07883,INVL007883,SUP-INV07883,V0244,Fusion Industries Pvt Ltd,PO02582,POL002582,2026-04-30,2026-05-04,PRO-036,2,41691.15,0.12,83382.3,10005.88,93388.18,INR,EDI,1,price_mismatch
INV07884,INVL007884,SUP-INV07884,V0324,Bluewave Services Pvt Ltd,PO01917,POL001917,2026-04-21,2026-04-29,UTI-131,1,4187.75,0.05,4187.75,209.39,4397.14,INR,Supplier Network,1,price_mismatch
INV07885,INVL007885,SUP-INV07885,V0036,Crest Solutions Pvt Ltd,PO02792,POL002792,2026-03-08,2026-03-10,FAC-098,500,5837.22,0.0,2918610.0,0.0,2918610.0,INR,EDI,1,price_mismatch
INV07886,INVL007886,SUP-INV07886,V0411,Horizon Components,PO01669,POL001669,2026-06-03,2026-06-05,OFF-061,500,1129.05,0.12,564525.0,67743.0,632268.0,INR,EDI,1,price_mismatch
INV07887,INVL007887,SUP-INV07887,V0031,Delta Solutions Pvt Ltd,PO03843,POL003843,2026-08-22,2026-08-28,IT -117,50,22627.59,0.0,1131379.5,0.0,1131379.5,INR,EDI,1,price_mismatch
INV07888,INVL007888,SUP-INV07888,V0326,Crest Services Pvt Ltd,PO01513,POL001513,2026-03-26,2026-04-02,PRO-050,50,20098.3,0.05,1004915.0,50245.75,1055160.75,INR,EDI,1,price_mismatch
INV07889,INVL007889,SUP-INV07889,V0173,Crest  Enterprises  Pvt  Ltd,PO00324,POL000324,2026-07-22,2026-07-25,UTI-021,20,3407.75,0.0,68155.0,0.0,68155.0,INR,EDI,1,price_mismatch
INV07890,INVL007890,SUP-INV07890,V0371,Evergreen  Enterprises  Pvt  Ltd,PO02924,POL002924,2026-01-22,2026-01-28,MAN-117,50,3737.65,0.18,186882.5,33638.85,220521.35,INR,Vendor Portal,1,price_mismatch
INV07891,INVL007891,SUP-INV07891,V0046,Delta Enterprises Pvt Ltd,PO01401,POL001401,2026-08-10,2026-08-10,OFF-030,500,1506.73,0.12,753365.0,90403.8,843768.8,INR,EDI,1,price_mismatch
INV07892,INVL007892,SUP-INV07892,V0087,Bluewave Supplies Pvt Ltd,PO02218,POL002218,2026-04-05,2026-04-12,OFF-013,500,1914.05,0.05,957025.0,47851.25,1004876.25,INR,EDI,1,price_mismatch
INV07893,INVL007893,SUP-INV07893,V0217,Fusion Systems Pvt Ltd,PO04248,POL004248,2026-02-05,2026-02-05,PRO-032,250,24023.12,0.05,6005780.0,300289.0,6306069.0,INR,Vendor Portal,1,price_mismatch
INV07894,INVL007894,SUP-INV07894,V0031,Delta Solutions Pvt Ltd,PO02751,POL002751,2026-05-21,2026-05-28,IT -035,250,3506.74,0.12,876685.0,105202.2,981887.2,INR,EDI,1,price_mismatch
INV07895,INVL007895,SUP-INV07895,V0428,Evergreen Solutions Pvt Ltd,PO03327,POL003327,2026-07-22,2026-07-28,LOG-043,2,4835.36,0.05,9670.72,483.54,10154.26,INR,Supplier Network,1,price_mismatch
INV07896,INVL007896,SUP-INV07896,V0429,Horizon Solutions Pvt Ltd,PO00916,POL000916,2026-06-27,2026-06-29,PRO-009,2,40943.02,0.0,81886.04,0.0,81886.04,INR,Email OCR,1,price_mismatch
INV07897,INVL007897,SUP-INV07897,V0422,Fusion Components Pvt Ltd,PO00286,POL000286,2026-08-14,2026-08-15,MAR-133,100,9860.36,0.12,986036.0,118324.32,1104360.32,INR,Email OCR,1,price_mismatch
INV07898,INVL007898,SUP-INV07898,V0359,Apex Enterprises Pvt Ltd,PO02055,POL002055,2026-05-21,2026-05-22,IT -089,2,16875.85,0.0,33751.7,0.0,33751.7,INR,Vendor Portal,1,price_mismatch
INV07899,INVL007899,SUP-INV07899,V0079,Crest Services Pvt Ltd,PO01063,POL001063,2026-07-13,2026-07-13,LOG-012,500,2772.96,0.05,1386480.0,69324.0,1455804.0,INR,Vendor Portal,1,price_mismatch
INV07900,INVL007900,SUP-INV07900,V0448,Jupiter Systems Pvt Ltd,PO02967,POL002967,2026-06-04,2026-06-08,IT -106,20,25429.49,0.0,508589.8,0.0,508589.8,INR,Email OCR,1,price_mismatch
INV07901,INVL007901,SUP-INV07901,V0361,Indus Enterprises Pvt Ltd,PO02395,POL002395,2026-04-15,2026-04-15,MAR-160,2.17,10307.19,0.05,22366.6,1118.33,23484.93,INR,Vendor Portal,1,quantity_mismatch
INV07902,INVL007902,SUP-INV07902,V0420,Indus Solutions Pvt Ltd,PO03594,POL003594,2026-06-25,2026-06-26,FAC-156,111.75,5528.3,0.12,617787.53,74134.5,691922.03,INR,Email OCR,1,quantity_mismatch
INV07903,INVL007903,SUP-INV07903,V0436,Indus Logistics,PO01615,POL001615,2026-04-11,2026-04-16,OFF-132,119.59,1617.13,0.12,193392.58,23207.11,216599.69,INR,Vendor Portal,1,quantity_mismatch
INV07904,INVL007904,SUP-INV07904,V0178,Delta Supplies Pvt Ltd,PO01038,POL001038,2026-02-23,2026-02-24,MAR-128,20.2,16603.83,0.0,335397.37,0.0,335397.37,INR,EDI,1,quantity_mismatch
INV07905,INVL007905,SUP-INV07905,V0313,Evergreen Logistics Pvt Ltd,PO00761,POL000761,2026-03-16,2026-03-23,OFF-148,704.59,1344.37,0.05,947229.66,47361.48,994591.14,INR,Supplier Network,1,quantity_mismatch
INV07906,INVL007906,SUP-INV07906,V0493,Evergreen Logistics Pvt Ltd,PO03834,POL003834,2026-02-22,2026-02-26,IT -099,73.98,10449.04,0.18,773019.98,139143.6,912163.58,INR,Supplier Network,1,quantity_mismatch
INV07907,INVL007907,SUP-INV07907,V0199,Bluewave Industries Pvt Ltd,PO04195,POL004195,2026-05-19,2026-05-24,IT -102,97.8,11913.05,0.05,1165096.29,58254.81,1223351.1,INR,EDI,1,quantity_mismatch
INV07908,INVL007908,SUP-INV07908,V0235,Indus Components Pvt Ltd,PO00263,POL000263,2026-07-04,2026-07-09,UTI-121,114.68,2432.69,0.0,278980.89,0.0,278980.89,INR,EDI,1,quantity_mismatch
INV07909,INVL007909,SUP-INV07909,V0458,Bluewave Enterprises Pvt Ltd,PO01047,POL001047,2026-06-29,2026-07-03,LOG-091,116.88,9603.22,0.05,1122424.35,56121.22,1178545.57,INR,Vendor Portal,1,quantity_mismatch
INV07910,INVL007910,SUP-INV07910,V0096,Global Components Pvt Ltd,PO00009,POL000009,2026-01-31,2026-02-06,OFF-007,3.38,1497.97,0.05,5063.14,253.16,5316.3,INR,Vendor Portal,1,quantity_mismatch
INV07911,INVL007911,SUP-INV07911,V0047,Global Systems Pvt Ltd,PO04414,POL004414,2026-03-07,2026-03-07,MAN-142,27.04,3329.33,0.05,90025.08,4501.25,94526.33,INR,Email OCR,1,quantity_mismatch
INV07912,INVL007912,SUP-INV07912,V0317,Global Enterprises Pvt Ltd,PO01744,POL001744,2026-07-11,2026-07-12,IT -142,109.03,10845.49,0.18,1182483.77,212847.08,1395330.85,INR,EDI,1,quantity_mismatch
INV07913,INVL007913,SUP-INV07913,V0154,APEX SYSTEMS PVT LTD,PO03913,POL003913,2026-07-06,2026-07-08,LOG-136,131.05,7722.6,0.12,1012046.73,121445.61,1133492.34,INR,EDI,1,quantity_mismatch
INV07914,INVL007914,SUP-INV07914,V0073,Evergreen Solutions Pvt Ltd,PO02450,POL002450,2026-06-24,2026-07-02,UTI-047,719.07,519.28,0.12,373398.67,44807.84,418206.51,INR,Vendor Portal,1,quantity_mismatch
INV07915,INVL007915,SUP-INV07915,V0430,Apex Supplies Pvt Ltd,PO00050,POL000050,2026-02-04,2026-02-05,PRO-134,27.85,17663.51,0.05,491928.75,24596.44,516525.19,INR,Supplier Network,1,quantity_mismatch
INV07916,INVL007916,SUP-INV07916,V0245,Evergreen Systems Pvt Ltd,PO00778,POL000778,2026-07-20,2026-07-23,OFF-092,61.96,1779.99,0.12,110288.18,13234.58,123522.76,INR,Email OCR,1,quantity_mismatch
INV07917,INVL007917,SUP-INV07917,V0355,Horizon Industries Pvt Ltd,PO00697,POL000697,2026-06-13,2026-06-17,PRO-006,10.92,33511.99,0.0,365950.93,0.0,365950.93,INR,Supplier Network,1,quantity_mismatch
INV07918,INVL007918,SUP-INV07918,V0246,Global Services Pvt Ltd,PO02506,POL002506,2026-03-03,2026-03-11,IT -120,547.64,1747.33,0.18,956907.8,172243.4,1129151.2,INR,EDI,1,quantity_mismatch
INV07919,INVL007919,SUP-INV07919,V0206,Horizon Enterprises Pvt Ltd,PO02822,POL002822,2026-08-22,2026-08-27,MAN-046,1297.06,303.35,0.05,393463.15,19673.16,413136.31,INR,EDI,1,quantity_mismatch
INV07920,INVL007920,SUP-INV07920,V0087,Bluewave Supplies Pvt Ltd,PO01708,POL001708,2026-03-17,2026-03-23,OFF-006,5.7,149.93,0.0,854.6,0.0,854.6,INR,Vendor Portal,1,quantity_mismatch
INV07921,INVL007921,SUP-INV07921,V0364,Jupiter Components Pvt Ltd,PO01822,POL001822,2026-06-19,2026-06-19,OFF-051,2.35,673.52,0.12,1582.77,189.93,1772.7,INR,Email OCR,1,quantity_mismatch
INV07922,INVL007922,SUP-INV07922,V0199,Bluewave Industries Pvt Ltd,PO03250,POL003250,2026-06-14,2026-06-18,IT -148,280.13,21118.32,0.12,5915874.98,709905.0,6625779.98,INR,Supplier Network,1,quantity_mismatch
INV07923,INVL007923,SUP-INV07923,V0406,Indus Logistics Pvt Ltd,PO02121,POL002121,2026-06-29,2026-07-02,FAC-028,314.0,7088.34,0.18,2225738.76,400632.98,2626371.74,INR,EDI,1,quantity_mismatch
INV07924,INVL007924,SUP-INV07924,V0386,Apex Systems Pvt Ltd,PO01078,POL001078,2026-05-26,2026-05-31,MAN-042,1.11,3013.28,0.12,3344.74,401.37,3746.11,INR,Supplier Network,1,quantity_mismatch
INV07925,INVL007925,SUP-INV07925,V0005,Global Solutions Pvt Ltd,PO00755,POL000755,2026-07-16,2026-07-22,IT -057,13.35,15358.14,0.12,205031.17,24603.74,229634.91,INR,Vendor Portal,1,quantity_mismatch
INV07926,INVL007926,SUP-INV07926,V0368,Jupiter Enterprises Pvt Ltd,PO04994,POL004994,2026-02-28,2026-03-02,FAC-046,2.5,7576.91,0.12,18942.28,2273.07,21215.35,INR,Email OCR,1,quantity_mismatch
INV07927,INVL007927,SUP-INV07927,V0186,Delta Enterprises Pvt Ltd,PO04042,POL004042,2026-08-29,2026-08-30,IT -090,2.53,23584.77,0.0,59669.47,0.0,59669.47,INR,Supplier Network,1,quantity_mismatch
INV07928,INVL007928,SUP-INV07928,V0356,Crest Logistics Pvt Ltd,PO01479,POL001479,2026-05-25,2026-05-26,MAR-136,123.09,14690.87,0.0,1808299.19,0.0,1808299.19,INR,Email OCR,1,quantity_mismatch
INV07929,INVL007929,SUP-INV07929,V0498,Apex Industries Pvt Ltd,PO02489,POL002489,2026-03-11,2026-03-18,MAN-085,2.81,493.75,0.18,1387.44,249.74,1637.18,INR,Vendor Portal,1,quantity_mismatch
INV07930,INVL007930,SUP-INV07930,V0448,Jupiter Systems Pvt Ltd,PO04475,POL004475,2026-06-22,2026-06-30,IT -160,1171.0,8991.21,0.12,10528706.91,1263444.83,11792151.74,INR,Supplier Network,1,quantity_mismatch
INV07931,INVL007931,SUP-INV07931,V0177,Bluewave Solutions Pvt Ltd,PO04326,POL004326,2026-06-05,2026-06-09,UTI-063,23.57,1159.31,0.0,27324.94,0.0,27324.94,INR,EDI,1,quantity_mismatch
INV07932,INVL007932,SUP-INV07932,V0333,Jupiter Enterprises Pvt Ltd,PO02209,POL002209,2026-03-01,2026-03-02,FAC-160,1.62,3296.98,0.12,5341.11,640.93,5982.04,INR,Vendor Portal,1,quantity_mismatch
INV07933,INVL007933,SUP-INV07933,V0194,Horizon Enterprises Pvt Ltd,PO01677,POL001677,2026-05-17,2026-05-24,LOG-026,5.61,8056.73,0.12,45198.26,5423.79,50622.05,INR,Email OCR,1,quantity_mismatch
INV07934,INVL007934,SUP-INV07934,V0152,Indus Enterprises Pvt Ltd,PO04066,POL004066,2026-06-05,2026-06-06,FAC-141,20.81,3719.75,0.05,77408.0,3870.4,81278.4,INR,Vendor Portal,1,quantity_mismatch
INV07935,INVL007935,SUP-INV07935,V0391,Bluewave Enterprises Pvt Ltd,PO04031,POL004031,2026-05-07,2026-05-08,MAN-147,11.84,159.83,0.05,1892.39,94.62,1987.01,INR,Vendor Portal,1,quantity_mismatch
INV07936,INVL007936,SUP-INV07936,V0182,Apex Enterprises Pvt Ltd,PO04699,POL004699,2026-06-14,2026-06-17,IT -048,19.97,24677.45,0.18,492808.68,88705.56,581514.24,INR,EDI,1,quantity_mismatch
INV07937,INVL007937,SUP-INV07937,V0360,Global Industries Pvt Ltd,PO01962,POL001962,2026-07-19,2026-07-22,FAC-018,98.33,7224.1,0.05,710345.75,35517.29,745863.04,INR,Vendor Portal,1,quantity_mismatch
INV07938,INVL007938,SUP-INV07938,V0458,Bluewave Enterprises Pvt Ltd,PO02491,POL002491,2026-04-30,2026-05-08,LOG-114,1.2,8692.57,0.18,10431.08,1877.59,12308.67,INR,Supplier Network,1,quantity_mismatch
INV07939,INVL007939,SUP-INV07939,V0098,Global Enterprises Pvt Ltd,PO04541,POL004541,2026-03-14,2026-03-16,IT -092,26.43,18111.19,0.12,478678.75,57441.45,536120.2,INR,Email OCR,1,quantity_mismatch
INV07940,INVL007940,SUP-INV07940,V0455,Horizon Systems Pvt Ltd,PO00953,POL000953,2026-06-02,2026-06-03,UTI-012,66.46,1912.94,0.0,127133.99,0.0,127133.99,INR,Email OCR,1,quantity_mismatch
INV07941,INVL007941,SUP-INV07941,V0178,Delta Supplies Pvt Ltd,PO01423,POL001423,2026-08-28,2026-09-02,MAR-135,1.52,14245.9,0.05,21653.77,1082.69,22736.46,INR,Supplier Network,1,quantity_mismatch
INV07942,INVL007942,SUP-INV07942,V0431,Apex Systems Pvt Ltd,PO03708,POL003708,2026-08-17,2026-08-18,UTI-027,8.5,2548.24,0.12,21660.04,2599.2,24259.24,INR,Email OCR,1,quantity_mismatch
INV07943,INVL007943,SUP-INV07943,V0266,Crest Components Pvt Ltd,PO01931,POL001931,2026-04-27,2026-04-27,FAC-046,1.18,5034.54,0.18,5940.76,1069.34,7010.1,INR,EDI,1,quantity_mismatch
INV07944,INVL007944,SUP-INV07944,V0038,Horizon Enterprises Pvt Ltd,PO01553,POL001553,2026-07-04,2026-07-11,MAR-106,305.2,5140.93,0.05,1569011.84,78450.59,1647462.43,INR,EDI,1,quantity_mismatch
INV07945,INVL007945,SUP-INV07945,V0067,Apex Supplies Pvt Ltd,PO01950,POL001950,2026-04-13,2026-04-15,OFF-062,276.37,1469.14,0.0,406026.22,0.0,406026.22,INR,Email OCR,1,quantity_mismatch
INV07946,INVL007946,SUP-INV07946,V0075,Delta Services Pvt Ltd,PO04582,POL004582,2026-03-17,2026-03-18,MAN-124,1.11,2293.55,0.18,2545.84,458.25,3004.09,INR,Supplier Network,1,quantity_mismatch
INV07947,INVL007947,SUP-INV07947,V0182,Apex Enterprises Pvt Ltd,PO04721,POL004721,2026-03-23,2026-03-31,IT -071,125.51,21628.55,0.05,2714599.31,135729.97,2850329.28,INR,EDI,1,quantity_mismatch
INV07948,INVL007948,SUP-INV07948,V0171,Fusion Industries Pvt Ltd,PO03415,POL003415,2026-07-20,2026-07-23,MAN-105,326.01,1783.1,0.18,581308.43,104635.52,685943.95,INR,Supplier Network,1,quantity_mismatch
INV07949,INVL007949,SUP-INV07949,V0454,Evergreen Industries Pvt Ltd,PO03571,POL003571,2026-06-29,2026-06-29,IT -125,12.22,21176.68,0.18,258779.03,46580.23,305359.26,INR,Supplier Network,1,quantity_mismatch
INV07950,INVL007950,SUP-INV07950,V0086,JUPITER SOLUTIONS PVT LTD,PO04204,POL004204,2026-03-05,2026-03-11,IT -151,11.44,14744.53,0.12,168677.42,20241.29,188918.71,INR,Vendor Portal,1,quantity_mismatch
INV07951,INVL007951,SUP-INV07951,V0470,Crest Components Pvt Ltd,PO00998,POL000998,2026-07-06,2026-07-09,FAC-075,2.27,6443.8,0.12,14627.43,1755.29,16382.72,INR,Vendor Portal,1,quantity_mismatch
INV07952,INVL007952,SUP-INV07952,V0478,Global Systems Pvt Ltd,PO01109,POL001109,2026-01-20,2026-01-23,UTI-012,4.42,3931.82,0.0,17378.64,0.0,17378.64,INR,Supplier Network,1,quantity_mismatch
INV07953,INVL007953,SUP-INV07953,V0084,Horizon Systems Pvt Ltd,PO04221,POL004221,2026-07-21,2026-07-21,PRO-097,772.88,28843.24,0.0,22292363.33,0.0,22292363.33,INR,Email OCR,1,quantity_mismatch
INV07954,INVL007954,SUP-INV07954,V0354,Crest Enterprises Pvt Ltd,PO01628,POL001628,2026-06-01,2026-06-01,IT -077,6.2,18470.39,0.0,114516.42,0.0,114516.42,INR,Vendor Portal,1,quantity_mismatch
INV07955,INVL007955,SUP-INV07955,V0418,Horizon Logistics Pvt Ltd,PO03395,POL003395,2026-04-05,2026-04-11,OFF-146,1.63,1790.98,0.12,2919.3,350.32,3269.62,INR,EDI,1,quantity_mismatch
INV07956,INVL007956,SUP-INV07956,V0300,Apex Supplies Pvt Ltd,PO00230,POL000230,2026-08-16,2026-08-17,UTI-077,275.07,4792.53,0.12,1318281.23,158193.75,1476474.98,INR,Supplier Network,1,quantity_mismatch
INV07957,INVL007957,SUP-INV07957,V0373,Apex Services Pvt Ltd,PO01920,POL001920,2026-03-08,2026-03-14,IT -131,3.87,12556.01,0.0,48591.76,0.0,48591.76,INR,EDI,1,quantity_mismatch
INV07958,INVL007958,SUP-INV07958,V0184,Jupiter Solutions Pvt Ltd,PO01793,POL001793,2026-05-12,2026-05-16,MAR-109,65.65,17273.57,0.18,1134009.87,204121.78,1338131.65,INR,Vendor Portal,1,quantity_mismatch
INV07959,INVL007959,SUP-INV07959,V0105,Global Solutions Pvt Ltd,PO03363,POL003363,2026-04-21,2026-04-21,PRO-013,19.92,12379.96,0.12,246608.8,29593.06,276201.86,INR,Vendor Portal,1,quantity_mismatch
INV07960,INVL007960,SUP-INV07960,V0169,Apex Logistics,PO02546,POL002546,2026-06-23,2026-06-30,IT -036,986.9,6333.15,0.12,6250185.73,750022.29,7000208.02,INR,EDI,1,quantity_mismatch
INV07961,INVL007961,SUP-INV07961,V0127,Global Components Pvt Ltd,PO03507,POL003507,2026-02-17,2026-02-24,LOG-044,122.05,4383.08,0.12,534954.91,64194.59,599149.5,INR,Email OCR,1,quantity_mismatch
INV07962,INVL007962,SUP-INV07962,V0279,APEX SYSTEMS PVT LTD,PO04427,POL004427,2026-04-12,2026-04-16,PRO-042,19.35,35838.05,0.0,693466.27,0.0,693466.27,INR,Supplier Network,1,quantity_mismatch
INV07963,INVL007963,SUP-INV07963,V0060,Evergreen Industries Pvt Ltd,PO00516,POL000516,2026-07-29,2026-08-02,MAR-022,1.3,14974.1,0.12,19466.33,2335.96,21802.29,INR,EDI,1,quantity_mismatch
