payment_id,invoice_id,payment_date,payment_amount,status
PAY008571,INV08571,,,Scheduled
PAY008572,INV08572,2026-07-27,7932.74,Paid
PAY008573,INV08573,2026-08-16,37470.07,Paid
PAY008574,INV08574,,,Scheduled
PAY008575,INV08575,,,Scheduled
PAY008576,INV08576,2026-08-17,92024.42,Paid
PAY008577,INV08577,2026-08-25,5310.21,Paid
PAY008578,INV08578,2026-08-06,101935.95,Paid
PAY008579,INV08579,,,Scheduled
PAY008580,INV08580,,,Scheduled
PAY008581,INV08581,2026-07-27,9564.76,Paid
PAY008582,INV08582,,,Scheduled
PAY008583,INV08583,2026-10-04,945.73,Paid
PAY008584,INV08584,,,Scheduled
PAY008585,INV08585,,,Scheduled
PAY008586,INV08586,,,Scheduled
PAY008587,INV08587,,,Scheduled
PAY008588,INV08588,,,Scheduled
PAY008589,INV08589,,,Scheduled
PAY008590,INV08590,,,Scheduled
PAY008591,INV08591,,,Scheduled
PAY008592,INV08592,2026-10-17,37455.68,Paid
PAY008593,INV08593,2026-09-08,29437.93,Paid
PAY008594,INV08594,2026-10-27,37198.14,Paid
PAY008595,INV08595,2026-08-07,9096.03,Paid
PAY008596,INV08596,2026-07-21,11961.9,Paid
PAY008597,INV08597,,,Scheduled
PAY008598,INV08598,2026-09-03,1377.07,Paid
PAY008599,INV08599,2026-08-09,17157.49,Paid
PAY008600,INV08600,2026-09-17,46623.04,Paid
PAY008601,INV08601,,,Scheduled
PAY008602,INV08602,2026-10-07,6957.81,Paid
PAY008603,INV08603,2026-10-01,9126.25,Paid
PAY008604,INV08604,,,Scheduled
PAY008605,INV08605,,,Scheduled
PAY008606,INV08606,,,Scheduled
PAY008607,INV08607,,,Scheduled
PAY008608,INV08608,,,Scheduled
PAY008609,INV08609,,,Scheduled
PAY008610,INV08610,2026-08-15,146747.63,Paid
PAY008611,INV08611,2026-07-17,53646.81,Paid
PAY008612,INV08612,,,Scheduled
PAY008613,INV08613,,,Scheduled
PAY008614,INV08614,2026-08-07,22532.87,Paid
PAY008615,INV08615,,,Scheduled
PAY008616,INV08616,,,Scheduled
PAY008617,INV08617,,,Scheduled
PAY008618,INV08618,2026-08-18,108297.92,Paid
PAY008619,INV08619,2026-09-02,6434.66,Paid
PAY008620,INV08620,,,Scheduled
PAY008621,INV08621,,,Scheduled
PAY008622,INV08622,2026-09-17,77387.59,Paid
PAY008623,INV08623,2026-08-13,23891.22,Paid
PAY008624,INV08624,2026-08-16,140126.18,Paid
PAY008625,INV08625,,,Scheduled
PAY008626,INV08626,2026-09-20,71559.21,Paid
PAY008627,INV08627,,,Scheduled
PAY008628,INV08628,,,Scheduled
PAY008629,INV08629,,,Scheduled
PAY008630,INV08630,2026-08-26,92067.97,Paid
PAY008631,INV08631,,,Scheduled
PAY008632,INV08632,,,Scheduled
PAY008633,INV08633,2026-08-26,167250.13,Paid
PAY008634,INV08634,,,Scheduled
PAY008635,INV08635,2026-09-28,104922.65,Paid
PAY008636,INV08636,,,Scheduled
PAY008637,INV08637,,,Scheduled
PAY008638,INV08638,2026-08-07,59238.95,Paid
PAY008639,INV08639,2026-09-26,123067.86,Paid
PAY008640,INV08640,,,Scheduled
PAY008641,INV08641,2026-08-30,228286.34,Paid
PAY008642,INV08642,,,Scheduled
PAY008643,INV08643,,,Scheduled
PAY008644,INV08644,,,Scheduled
PAY008645,INV08645,2026-08-04,85537.73,Paid
PAY008646,INV08646,2026-09-23,4537.29,Paid
PAY008647,INV08647,2026-08-26,31929.27,Paid
PAY008648,INV08648,,,Scheduled
PAY008649,INV08649,2026-09-07,5073.95,Paid
PAY008650,INV08650,2026-09-13,100978.26,Paid
PAY008651,INV08651,,,Scheduled
PAY008652,INV08652,2026-08-26,7261.96,Paid
PAY008653,INV08653,2026-09-01,4339.87,Paid
PAY008654,INV08654,2026-07-24,9681.52,Paid
PAY008655,INV08655,,,Scheduled
PAY008656,INV08656,2026-08-25,24857.76,Paid
PAY008657,INV08657,2026-09-07,15935.72,Paid
PAY008658,INV08658,2026-09-09,90651.73,Paid
PAY008659,INV08659,,,Scheduled
PAY008660,INV08660,2026-08-27,72978.52,Paid
PAY008661,INV08661,,,Scheduled
PAY008662,INV08662,,,Scheduled
PAY008663,INV08663,2026-08-01,56020.03,Paid
PAY008664,INV08664,,,Scheduled
PAY008665,INV08665,2026-08-14,5085.73,Paid
PAY008666,INV08666,,,Scheduled
PAY008667,INV08667,,,Scheduled
PAY008668,INV08668,,,Scheduled
PAY008669,INV08669,,,Scheduled
PAY008670,INV08670,,,Scheduled
PAY008671,INV08671,2026-09-07,54363.43,Paid
PAY008672,INV08672,,,Scheduled
PAY008673,INV08673,,,Scheduled
PAY008674,INV08674,2026-08-16,31365.4,Paid
PAY008675,INV08675,,,Scheduled
PAY008676,INV08676,2026-08-16,7136.58,Paid
PAY008677,INV08677,2026-09-02,34728.7,Paid
PAY008678,INV08678,,,Scheduled
PAY008679,INV08679,2026-09-11,7535.96,Paid
PAY008680,INV08680,2026-07-28,40144.07,Paid
PAY008681,INV08681,2026-08-01,52341.85,Paid
PAY008682,INV08682,2026-09-01,14947.24,Paid
PAY008683,INV08683,,,Scheduled
PAY008684,INV08684,2026-08-16,17415.62,Paid
PAY008685,INV08685,,,Scheduled
PAY008686,INV08686,,,Scheduled
PAY008687,INV08687,2026-09-07,13510.35,Paid
PAY008688,INV08688,2026-08-07,73005.07,Paid
PAY008689,INV08689,2026-08-13,29419.52,Paid
PAY008690,INV08690,,,Scheduled
PAY008691,INV08691,2026-08-20,175036.48,Paid
PAY008692,INV08692,,,Scheduled
PAY008693,INV08693,2026-09-05,177436.13,Paid
PAY008694,INV08694,2026-07-29,105659.56,Paid
PAY008695,INV08695,,,Scheduled
PAY008696,INV08696,2026-08-24,88780.13,Paid
PAY008697,INV08697,2026-09-12,29637.71,Paid
PAY008698,INV08698,,,Scheduled
PAY008699,INV08699,2026-08-16,29440.65,Paid
PAY008700,INV08700,2026-07-11,15925.28,Paid
PAY008701,INV08701,2026-07-31,7057.93,Paid
PAY008702,INV08702,2026-08-17,299086.0,Paid
PAY008703,INV08703,,,Scheduled
PAY008704,INV08704,2026-09-22,54691.88,Paid
PAY008705,INV08705,2026-09-12,155402.62,Paid
PAY008706,INV08706,2026-07-28,1777377.0,Paid
PAY008707,INV08707,,,Scheduled
PAY008708,INV08708,,,Scheduled
PAY008709,INV08709,2026-07-29,945573.0,Paid
PAY008710,INV08710,2026-09-07,1785.57,Paid
PAY008711,INV08711,,,Scheduled
PAY008712,INV08712,,,Scheduled
PAY008713,INV08713,,,Scheduled
PAY008714,INV08714,2026-09-29,293682.9,Paid
PAY008715,INV08715,,,Scheduled
PAY008716,INV08716,2026-08-26,705794.25,Paid
PAY008717,INV08717,,,Scheduled
PAY008718,INV08718,,,Scheduled
PAY008719,INV08719,,,Scheduled
PAY008720,INV08720,2026-09-05,6130.17,Paid
PAY008721,INV08721,,,Scheduled
PAY008722,INV08722,2026-08-07,202596.24,Paid
PAY008723,INV08723,,,Scheduled
PAY008724,INV08724,,,Scheduled
PAY008725,INV08725,,,Scheduled
PAY008726,INV08726,,,Scheduled
PAY008727,INV08727,2026-09-04,84413.19,Paid
PAY008728,INV08728,,,Scheduled
PAY008729,INV08729,2026-09-05,764974.0,Paid
PAY008730,INV08730,2026-08-10,129692.86,Paid
PAY008731,INV08731,2026-08-16,6032558.25,Paid
PAY008732,INV08732,2026-08-24,118382.4,Paid
PAY008733,INV08733,2026-08-31,20484.68,Paid
PAY008734,INV08734,,,Scheduled
PAY008735,INV08735,2026-09-21,270782.4,Paid
PAY008736,INV08736,,,Scheduled
PAY008737,INV08737,,,Scheduled
PAY008738,INV08738,2026-09-13,51773.93,Paid
PAY008739,INV08739,2026-09-01,22315.9,Paid
PAY008740,INV08740,2026-09-13,1776115.94,Paid
PAY008741,INV08741,,,Scheduled
PAY008742,INV08742,,,Scheduled
PAY008743,INV08743,2026-08-30,45218.19,Paid
PAY008744,INV08744,2026-07-21,1552871.25,Paid
PAY008745,INV08745,2026-07-11,14295.38,Paid
PAY008746,INV08746,,,Scheduled
PAY008747,INV08747,2026-08-21,18733.23,Paid
PAY008748,INV08748,,,Scheduled
PAY008749,INV08749,,,Scheduled
PAY008750,INV08750,2026-08-12,5118.11,Paid
PAY008751,INV08751,,,Scheduled
PAY008752,INV08752,2026-09-02,369140.0,Paid
PAY008753,INV08753,,,Scheduled
PAY008754,INV08754,2026-09-11,68510.9,Paid
PAY008755,INV08755,,,Scheduled
PAY008756,INV08756,,,Scheduled
PAY008757,INV08757,,,Scheduled
PAY008758,INV08758,2026-09-04,4226394.2,Paid
PAY008759,INV08759,2026-08-07,766356.15,Paid
PAY008760,INV08760,,,Scheduled
PAY008761,INV08761,2026-09-09,1907630.0,Paid
PAY008762,INV08762,,,Scheduled
PAY008763,INV08763,,,Scheduled
PAY008764,INV08764,,,Scheduled
PAY008765,INV08765,,,Scheduled
PAY008766,INV08766,,,Scheduled
PAY008767,INV08767,2026-08-24,88446.9,Paid
PAY008768,INV08768,2026-08-20,3302.76,Paid
PAY008769,INV08769,,,Scheduled
PAY008770,INV08770,2026-08-20,208047.0,Paid
PAY008771,INV08771,,,Scheduled
PAY008772,INV08772,2026-08-03,1909.15,Paid
PAY008773,INV08773,2026-10-04,10587.36,Paid
PAY008774,INV08774,,,Scheduled
PAY008775,INV08775,,,Scheduled
PAY008776,INV08776,2026-09-26,389407.2,Paid
PAY008777,INV08777,2026-08-19,44803.92,Paid
PAY008778,INV08778,2026-09-13,2433965.1,Paid
PAY008779,INV08779,,,Scheduled
PAY008780,INV08780,2026-08-06,9114420.3,Paid
PAY008781,INV08781,2026-09-20,9613.63,Paid
PAY008782,INV08782,,,Scheduled
PAY008783,INV08783,,,Scheduled
PAY008784,INV08784,2026-08-11,1137.74,Paid
PAY008785,INV08785,,,Scheduled
PAY008786,INV08786,,,Scheduled
PAY008787,INV08787,,,Scheduled
PAY008788,INV08788,,,Scheduled
PAY008789,INV08789,,,Scheduled
PAY008790,INV08790,,,Scheduled
PAY008791,INV08791,2026-09-05,430202.85,Paid
PAY008792,INV08792,,,Scheduled
PAY008793,INV08793,,,Scheduled
PAY008794,INV08794,,,Scheduled
PAY008795,INV08795,,,Scheduled
PAY008796,INV08796,,,Scheduled
PAY008797,INV08797,,,Scheduled
PAY008798,INV08798,,,Scheduled
PAY008799,INV08799,,,Scheduled
PAY008800,INV08800,,,Scheduled
PAY008801,INV08801,,,Scheduled
PAY008802,INV08802,2026-08-05,3535.92,Paid
PAY008803,INV08803,,,Scheduled
PAY008804,INV08804,2026-09-14,1436729.65,Paid
PAY008805,INV08805,2026-08-11,302929.2,Paid
PAY008806,INV08806,,,Scheduled
PAY008807,INV08807,,,Scheduled
PAY008808,INV08808,,,Scheduled
PAY008809,INV08809,,,Scheduled
PAY008810,INV08810,2026-09-02,74507.4,Paid
PAY008811,INV08811,,,Scheduled
PAY008812,INV08812,,,Scheduled
PAY008813,INV08813,,,Scheduled
PAY008814,INV08814,,,Scheduled
PAY008815,INV08815,,,Scheduled
PAY008816,INV08816,2026-09-11,1515753.75,Paid
PAY008817,INV08817,,,Scheduled
PAY008818,INV08818,,,Scheduled
PAY008819,INV08819,,,Scheduled
PAY008820,INV08820,2026-08-15,163145.33,Paid
PAY008821,INV08821,2026-08-23,2005073.11,Paid
PAY008822,INV08822,,,Scheduled
PAY008823,INV08823,,,Scheduled
PAY008824,INV08824,,,Scheduled
PAY008825,INV08825,,,Scheduled
PAY008826,INV08826,2026-07-24,60900.0,Paid
PAY008827,INV08827,2026-08-09,16812.99,Paid
PAY008828,INV08828,2026-08-17,215967.36,Paid
PAY008829,INV08829,,,Scheduled
PAY008830,INV08830,2026-09-03,8785.86,Paid
PAY008831,INV08831,,,Scheduled
PAY008832,INV08832,2026-08-09,151482.45,Paid
PAY008833,INV08833,2026-10-01,12922.6,Paid
PAY008834,INV08834,,,Scheduled
PAY008835,INV08835,,,Scheduled
PAY008836,INV08836,2026-08-24,18105.25,Paid
PAY008837,INV08837,,,Scheduled
PAY008838,INV08838,2026-09-03,57977.35,Paid
PAY008839,INV08839,,,Scheduled
PAY008840,INV08840,,,Scheduled
PAY008841,INV08841,,,Scheduled
PAY008842,INV08842,,,Scheduled
PAY008843,INV08843,,,Scheduled
PAY008844,INV08844,,,Scheduled
PAY008845,INV08845,2026-09-11,146014.0,Paid
PAY008846,INV08846,2026-08-16,678310.02,Paid
PAY008847,INV08847,2026-07-09,15655.37,Paid
PAY008848,INV08848,,,Scheduled
PAY008849,INV08849,2026-08-11,184244.93,Paid
PAY008850,INV08850,,,Scheduled
PAY008851,INV08851,2026-05-08,4603.41,Paid
PAY008852,INV08852,2026-04-03,431006.8,Paid
PAY008853,INV08853,,,Scheduled
PAY008854,INV08854,,,Scheduled
PAY008855,INV08855,,,Scheduled
PAY008856,INV08856,2026-06-16,22783.57,Paid
PAY008857,INV08857,2026-02-11,139351.06,Paid
PAY008858,INV08858,2026-05-23,51338.08,Paid
PAY008859,INV08859,2026-04-25,84610.79,Paid
PAY008860,INV08860,,,Scheduled
PAY008861,INV08861,2026-08-22,125706.46,Paid
PAY008862,INV08862,2026-06-19,471181.08,Paid
PAY008863,INV08863,,,Scheduled
PAY008864,INV08864,,,Scheduled
PAY008865,INV08865,,,Scheduled
PAY008866,INV08866,2026-03-18,23144.28,Paid
PAY008867,INV08867,,,Scheduled
PAY008868,INV08868,2026-03-24,19399.2,Paid
PAY008869,INV08869,2026-05-26,18457.3,Paid
PAY008870,INV08870,2026-04-13,98651.28,Paid
PAY008871,INV08871,,,Scheduled
PAY008872,INV08872,2026-07-29,1017.04,Paid
PAY008873,INV08873,,,Scheduled
PAY008874,INV08874,,,Scheduled
PAY008875,INV08875,2026-08-05,24079.75,Paid
PAY008876,INV08876,2026-04-07,4663.95,Paid
PAY008877,INV08877,2026-07-15,2310.44,Paid
PAY008878,INV08878,,,Scheduled
PAY008879,INV08879,,,Scheduled
PAY008880,INV08880,2026-02-15,617647.4,Paid
PAY008881,INV08881,,,Scheduled
PAY008882,INV08882,2026-09-04,3471951.0,Paid
PAY008883,INV08883,2026-07-24,371691.15,Paid
PAY008884,INV08884,2026-02-16,97798.64,Paid
PAY008885,INV08885,2026-06-15,18680.23,Paid
PAY008886,INV08886,2026-05-06,7930.25,Paid
PAY008887,INV08887,,,Scheduled
PAY008888,INV08888,2026-06-21,3309.4,Paid
PAY008889,INV08889,2026-04-08,11302.44,Paid
PAY008890,INV08890,,,Scheduled
PAY008891,INV08891,,,Scheduled
PAY008892,INV08892,,,Scheduled
PAY008893,INV08893,2026-10-06,84463.99,Paid
PAY008894,INV08894,,,Scheduled
PAY008895,INV08895,2026-07-27,3725.61,Paid
PAY008896,INV08896,,,Scheduled
PAY008897,INV08897,,,Scheduled
PAY008898,INV08898,,,Scheduled
PAY008899,INV08899,,,Scheduled
PAY008900,INV08900,,,Scheduled
PAY008901,INV08901,2026-04-07,160972.3,Paid
PAY008902,INV08902,2026-07-30,491556.14,Paid
PAY008903,INV08903,2026-04-16,505512.0,Paid
PAY008904,INV08904,2026-05-01,38866.25,Paid
PAY008905,INV08905,2026-07-28,365.61,Paid
PAY008906,INV08906,2026-04-11,46298.98,Paid
PAY008907,INV08907,,,Scheduled
PAY008908,INV08908,2026-07-23,3189.21,Paid
PAY008909,INV08909,,,Scheduled
PAY008910,INV08910,,,Scheduled
PAY008911,INV08911,2026-06-27,123743.06,Paid
PAY008912,INV08912,,,Scheduled
PAY008913,INV08913,,,Scheduled
PAY008914,INV08914,2026-07-24,90985.86,Paid
PAY008915,INV08915,2026-09-06,374183.19,Paid
PAY008916,INV08916,,,Scheduled
PAY008917,INV08917,,,Scheduled
PAY008918,INV08918,,,Scheduled
PAY008919,INV08919,2026-08-07,65225.44,Paid
PAY008920,INV08920,2026-07-30,2728976.25,Paid
PAY008921,INV08921,2026-04-25,148192.66,Paid
PAY008922,INV08922,,,Scheduled
PAY008923,INV08923,,,Scheduled
PAY008924,INV08924,,,Scheduled
PAY008925,INV08925,2026-06-25,154585.66,Paid
PAY008926,INV08926,2026-04-06,119198.88,Paid
PAY008927,INV08927,2026-05-05,287527.65,Paid
PAY008928,INV08928,2026-03-25,20484.83,Paid
PAY008929,INV08929,,,Scheduled
PAY008930,INV08930,2026-03-06,4694900.22,Paid
PAY008931,INV08931,,,Scheduled
PAY008932,INV08932,2026-09-06,165903.28,Paid
PAY008933,INV08933,2026-09-17,4945.76,Paid
PAY008934,INV08934,,,Scheduled
PAY008935,INV08935,2026-06-21,295800.75,Paid
PAY008936,INV08936,,,Scheduled
PAY008937,INV08937,,,Scheduled
PAY008938,INV08938,2026-08-27,25472.42,Paid
PAY008939,INV08939,,,Scheduled
PAY008940,INV08940,2026-09-02,40554.48,Paid
PAY008941,INV08941,,,Scheduled
PAY008942,INV08942,2026-07-24,59111.39,Paid
PAY008943,INV08943,,,Scheduled
PAY008944,INV08944,2026-04-25,2110.95,Paid
PAY008945,INV08945,2026-07-05,1912878.53,Paid
PAY008946,INV08946,,,Scheduled
PAY008947,INV08947,2026-03-12,435662.85,Paid
PAY008948,INV08948,2026-09-03,431805.07,Paid
PAY008949,INV08949,2026-05-05,1566578.03,Paid
PAY008950,INV08950,,,Scheduled
PAY008951,INV08951,2026-05-27,143722.7,Paid
PAY008952,INV08952,2026-03-23,25890.14,Paid
PAY008953,INV08953,,,Scheduled
PAY008954,INV08954,,,Scheduled
PAY008955,INV08955,,,Scheduled
PAY008956,INV08956,,,Scheduled
PAY008957,INV08957,,,Scheduled
PAY008958,INV08958,,,Scheduled
PAY008959,INV08959,,,Scheduled
PAY008960,INV08960,,,Scheduled
PAY008961,INV08961,,,Scheduled
PAY008962,INV08962,,,Scheduled
PAY008963,INV08963,2026-04-17,7278104.3,Paid
PAY008964,INV08964,,,Scheduled
PAY008965,INV08965,,,Scheduled
PAY008966,INV08966,,,Scheduled
PAY008967,INV08967,2026-06-14,3309.4,Paid
PAY008968,INV08968,2026-03-01,133750.05,Paid
PAY008969,INV08969,2026-06-19,480973.9,Paid
PAY008970,INV08970,2026-06-24,2969508.35,Paid
PAY008971,INV08971,,,Scheduled
PAY008972,INV08972,2026-06-06,12172.02,Paid
PAY008973,INV08973,2026-04-17,55612.74,Paid
PAY008974,INV08974,2026-09-03,85338.43,Paid
PAY008975,INV08975,2026-07-20,58716.56,Paid
PAY008976,INV08976,2026-06-19,3408179.25,Paid
PAY008977,INV08977,,,Scheduled
PAY008978,INV08978,2026-04-10,791945.2,Paid
PAY008979,INV08979,,,Scheduled
PAY008980,INV08980,,,Scheduled
PAY008981,INV08981,,,Scheduled
PAY008982,INV08982,2026-09-02,10531.03,Paid
PAY008983,INV08983,2026-04-13,40823.57,Paid
PAY008984,INV08984,,,Scheduled
PAY008985,INV08985,2026-05-17,1912878.53,Paid
PAY008986,INV08986,,,Scheduled
PAY008987,INV08987,2026-08-22,19535.84,Paid
PAY008988,INV08988,,,Scheduled
PAY008989,INV08989,2026-08-19,175162.74,Paid
PAY008990,INV08990,,,Scheduled
PAY008991,INV08991,2026-05-21,10649.97,Paid
PAY008992,INV08992,2026-06-27,6218.06,Paid
PAY008993,INV08993,,,Scheduled
PAY008994,INV08994,,,Scheduled
PAY008995,INV08995,,,Scheduled
PAY008996,INV08996,2026-06-25,89163.16,Paid
PAY008997,INV08997,,,Scheduled
PAY008998,INV08998,,,Scheduled
PAY008999,INV08999,2026-06-07,1923928.05,Paid
PAY009000,INV09000,,,Scheduled
PAY009001,INV09001,,,Scheduled
PAY009002,INV09002,,,Scheduled
PAY009003,INV09003,,,Scheduled
PAY009004,INV09004,,,Scheduled
PAY009005,INV09005,2026-07-01,70162.8,Paid
PAY009006,INV09006,2026-04-12,20301.33,Paid
PAY009007,INV09007,2026-06-28,17517.33,Paid
PAY009008,INV09008,,,Scheduled
PAY009009,INV09009,,,Scheduled
PAY009010,INV09010,,,Scheduled
PAY009011,INV09011,,,Scheduled
PAY009012,INV09012,2026-08-25,5932786.3,Paid
PAY009013,INV09013,2026-10-09,477653.38,Paid
PAY009014,INV09014,2026-05-07,2764678.05,Paid
PAY009015,INV09015,2026-03-05,2300840.7,Paid
PAY009016,INV09016,2026-03-26,116004.03,Paid
PAY009017,INV09017,,,Scheduled
PAY009018,INV09018,,,Scheduled
PAY009019,INV09019,2026-09-19,3563.57,Paid
PAY009020,INV09020,2026-06-08,1736.63,Paid
PAY009021,INV09021,2026-06-03,87918.73,Paid
PAY009022,INV09022,,,Scheduled
PAY009023,INV09023,2026-06-06,13338.22,Paid
PAY009024,INV09024,2026-08-07,70860.65,Paid
PAY009025,INV09025,,,Scheduled
PAY009026,INV09026,,,Scheduled
PAY009027,INV09027,2026-08-25,20210.62,Paid
PAY009028,INV09028,2026-09-13,250359.42,Paid
PAY009029,INV09029,,,Scheduled
PAY009030,INV09030,2026-09-09,642140.66,Paid
PAY009031,INV09031,2026-06-27,5311.83,Paid
PAY009032,INV09032,2026-09-18,1818541.66,Paid
PAY009033,INV09033,,,Scheduled
PAY009034,INV09034,,,Scheduled
PAY009035,INV09035,,,Scheduled
PAY009036,INV09036,,,Scheduled
PAY009037,INV09037,,,Scheduled
PAY009038,INV09038,,,Scheduled
PAY009039,INV09039,2026-06-02,1281948.46,Paid
PAY009040,INV09040,2026-04-03,122631.32,Paid
PAY009041,INV09041,,,Scheduled
PAY009042,INV09042,2026-02-06,5609.89,Paid
PAY009043,INV09043,,,Scheduled
PAY009044,INV09044,2026-07-02,25830.15,Paid
PAY009045,INV09045,2026-07-02,491556.14,Paid
PAY009046,INV09046,,,Scheduled
PAY009047,INV09047,2026-05-03,26595.41,Paid
PAY009048,INV09048,,,Scheduled
PAY009049,INV09049,,,Scheduled
PAY009050,INV09050,2026-07-03,2946517.88,Paid
PAY009051,INV09051,2026-06-11,7377.71,Paid
PAY009052,INV09052,2026-04-01,1331270.1,Paid
PAY009053,INV09053,2026-03-19,176878.93,Paid
PAY009054,INV09054,2026-06-03,33272.22,Paid
PAY009055,INV09055,,,Scheduled
PAY009056,INV09056,2026-05-07,19746.53,Paid
PAY009057,INV09057,,,Scheduled
PAY009058,INV09058,2026-08-20,154953.75,Paid
PAY009059,INV09059,,,Scheduled
PAY009060,INV09060,,,Scheduled
PAY009061,INV09061,,,Scheduled
PAY009062,INV09062,,,Scheduled
PAY009063,INV09063,,,Scheduled
PAY009064,INV09064,,,Scheduled
PAY009065,INV09065,,,Scheduled
PAY009066,INV09066,2026-03-19,36689.74,Paid
PAY009067,INV09067,2026-03-28,315101.3,Paid
PAY009068,INV09068,,,Scheduled
PAY009069,INV09069,,,Scheduled
PAY009070,INV09070,,,Scheduled
PAY009071,INV09071,2026-05-23,371819.89,Paid
PAY009072,INV09072,,,Scheduled
PAY009073,INV09073,,,Scheduled
PAY009074,INV09074,,,Scheduled
PAY009075,INV09075,,,Scheduled
PAY009076,INV09076,,,Scheduled
PAY009077,INV09077,2026-09-06,13094.46,Paid
PAY009078,INV09078,2026-02-20,245719.42,Paid
PAY009079,INV09079,,,Scheduled
PAY009080,INV09080,,,Scheduled
PAY009081,INV09081,2026-04-16,9352.27,Paid
PAY009082,INV09082,2026-07-06,224983.08,Paid
PAY009083,INV09083,,,Scheduled
PAY009084,INV09084,,,Scheduled
PAY009085,INV09085,2026-08-06,2037.27,Paid
PAY009086,INV09086,2026-07-04,1601284.78,Paid
PAY009087,INV09087,2026-10-25,8909.31,Paid
PAY009088,INV09088,,,Scheduled
PAY009089,INV09089,,,Scheduled
PAY009090,INV09090,2026-03-30,62843.6,Paid
PAY009091,INV09091,,,Scheduled
PAY009092,INV09092,,,Scheduled
PAY009093,INV09093,2026-08-04,6367.2,Paid
PAY009094,INV09094,,,Scheduled
PAY009095,INV09095,,,Scheduled
PAY009096,INV09096,2026-09-19,62091.6,Paid
PAY009097,INV09097,2026-03-21,20019.94,Paid
PAY009098,INV09098,2026-08-28,583467.52,Paid
PAY009099,INV09099,2026-07-10,48097.04,Paid
PAY009100,INV09100,,,Scheduled
PAY009101,INV09101,2026-04-19,503570.9,Paid
PAY009102,INV09102,,,Scheduled
PAY009103,INV09103,2026-05-20,62238.44,Paid
PAY009104,INV09104,,,Scheduled
PAY009105,INV09105,,,Scheduled
PAY009106,INV09106,,,Scheduled
PAY009107,INV09107,,,Scheduled
PAY009108,INV09108,,,Scheduled
PAY009109,INV09109,2026-05-24,22903.33,Paid
PAY009110,INV09110,,,Scheduled
PAY009111,INV09111,,,Scheduled
PAY009112,INV09112,,,Scheduled
PAY009113,INV09113,2026-05-02,22677.69,Paid
PAY009114,INV09114,,,Scheduled
PAY009115,INV09115,2026-07-30,8416.41,Paid
PAY009116,INV09116,2026-09-22,128327.36,Paid
PAY009117,INV09117,2026-09-14,1561653.3,Paid
PAY009118,INV09118,,,Scheduled
PAY009119,INV09119,2026-06-18,10778.12,Paid
PAY009120,INV09120,,,Scheduled
PAY009121,INV09121,,,Scheduled
PAY009122,INV09122,2026-06-16,17681.24,Paid
PAY009123,INV09123,,,Scheduled
PAY009124,INV09124,2026-09-04,23018.26,Paid
PAY009125,INV09125,,,Scheduled
PAY009126,INV09126,,,Scheduled
PAY009127,INV09127,2026-05-19,242841.4,Paid
PAY009128,INV09128,,,Scheduled
PAY009129,INV09129,,,Scheduled
PAY009130,INV09130,,,Scheduled
PAY009131,INV09131,,,Scheduled
PAY009132,INV09132,2026-05-19,4297964.15,Paid
PAY009133,INV09133,,,Scheduled
PAY009134,INV09134,2026-03-28,50721.83,Paid
PAY009135,INV09135,,,Scheduled
PAY009136,INV09136,,,Scheduled
PAY009137,INV09137,2026-05-08,1192767.6,Paid
PAY009138,INV09138,2026-05-24,252370.38,Paid
PAY009139,INV09139,2026-07-19,3947.04,Paid
PAY009140,INV09140,2026-05-29,71844.59,Paid
PAY009141,INV09141,,,Scheduled
PAY009142,INV09142,,,Scheduled
PAY009143,INV09143,2026-04-05,10201586.75,Paid
PAY009144,INV09144,,,Scheduled
PAY009145,INV09145,,,Scheduled
PAY009146,INV09146,2026-08-22,115869.29,Paid
PAY009147,INV09147,,,Scheduled
PAY009148,INV09148,,,Scheduled
PAY009149,INV09149,,,Scheduled
PAY009150,INV09150,2026-05-31,47534.71,Paid
PAY009151,INV09151,,,Scheduled
PAY009152,INV09152,,,Scheduled
PAY009153,INV09153,2026-06-06,36721.64,Paid
PAY009154,INV09154,,,Scheduled
PAY009155,INV09155,,,Scheduled
PAY009156,INV09156,,,Scheduled
PAY009157,INV09157,,,Scheduled
PAY009158,INV09158,,,Scheduled
PAY009159,INV09159,,,Scheduled
PAY009160,INV09160,2026-05-13,8242901.62,Paid
PAY009161,INV09161,,,Scheduled
PAY009162,INV09162,2026-09-25,1027251.5,Paid
PAY009163,INV09163,2026-07-31,243082.42,Paid
PAY009164,INV09164,,,Scheduled
PAY009165,INV09165,2026-05-16,4513667.2,Paid
PAY009166,INV09166,,,Scheduled
PAY009167,INV09167,2026-06-22,1252927.54,Paid
PAY009168,INV09168,,,Scheduled
PAY009169,INV09169,,,Scheduled
PAY009170,INV09170,,,Scheduled
PAY009171,INV09171,2026-08-04,2223133.5,Paid
PAY009172,INV09172,,,Scheduled
PAY009173,INV09173,2026-06-25,2313161.55,Paid
PAY009174,INV09174,,,Scheduled
PAY009175,INV09175,,,Scheduled
PAY009176,INV09176,,,Scheduled
PAY009177,INV09177,2026-07-19,89193338.5,Paid
PAY009178,INV09178,,,Scheduled
PAY009179,INV09179,2026-02-14,46726.44,Paid
PAY009180,INV09180,2026-07-22,1198310.4,Paid
PAY009181,INV09181,2026-08-13,16650640.0,Paid
PAY009182,INV09182,,,Scheduled
PAY009183,INV09183,2026-07-20,924550.89,Paid
